Query File,Created Name Crossmodal,Category,Hit Rate@K,Tag Overlap@K,Mean Audio Similarity,Cross-Modal Alignment
calm-chords-a.mp3,analog-synth-bass--eerie dynamic breathy soft female haunting airy ambient,analog-synth-bass,0.1,0.1496836496836497,0.7132342869999999,0.1716695953635899
melody-102.mp3,analog-synth-bass--aggressive dissonant happy coarse/harsh dry high foley hard,analog-synth-bass,0.1,0.0884065934065934,0.7109700560000001,0.21378096569166544
lately-bass-eurodance-90-s.mp3,analog-synth-bass--bouncy drums cool electronic drums bold happy confident digital,analog-synth-bass,0.3,0.016783216783216783,0.796662934,0.24248793682664282
get-up-bass-eurodance-90-s.mp3,analog-synth-bass--dynamic chillout dreamy happy carefree ambient full flute,analog-synth-bass,0.3,0.10269230769230768,0.6202876720000001,0.04627636630673367
bass-cut-051.mp3,analog-synth-bass--dynamic chillout happy bebop delicate high ambient full,analog-synth-bass,0.0,0.060617507492507494,0.724074685,0.23431246368639616
synth-bass-01.mp3,analog-synth-bass--bouncy drums cool electronic drums bold happy confident digital,analog-synth-bass,0.1,0.008333333333333333,0.627529019,0.30049604584773015
90-s-eurodance-solid-bass-line.mp3,analog-synth-bass--aggressive dissonant happy coarse/harsh dry high foley hard,analog-synth-bass,0.2,0.11884848484848484,0.792030297,0.23481905023072516
analog-synth-pipe-amapiano-bass-line.mp3,analog-synth-bass--dynamic chillout happy bebop delicate high ambient full,analog-synth-bass,0.3,0.07655677655677656,0.6588684599999999,0.20947092721761046
bouncing-bass.mp3,analog-synth-bass--dynamic chillout dreamy happy carefree ambient full flute,analog-synth-bass,0.2,0.10344234197175373,0.677013603,0.11451942594723392
synth-cut-196.mp3,analog-synth-bass--eerie dynamic breathy happy female haunting airy ambient,analog-synth-bass,0.2,0.11138750138750139,0.637485963,0.013741495502750379
bass-cut-005.mp3,analog-synth-bass--ethereal calm dynamic breathy happy airy ambient dark,analog-synth-bass,0.2,0.12061771561771562,0.7294112549999999,0.13642916235445235
agressive-distorted-bassy-brazilian-funk-mix-favela-delicate-arpeggios.mp3,analog-synth-bass--eerie dynamic bright breathy female haunting airy ambient,analog-synth-bass,0.3,0.08862304362304363,0.693146459,0.051649624784647574
old-school-hip-hop-pack-vol-2-moog-bass.mp3,analog-synth-bass--bouncy bright cool electronic drums bold drums confident digital,analog-synth-bass,0.7,0.03365800865800866,0.723869088,0.0596709819970353
808-drill-dark-hits-bass.mp3,analog-synth-bass--ethereal calm dynamic bright breathy airy ambient dark,analog-synth-bass,0.2,0.08986013986013987,0.760933698,0.1324811685462896
synth-bass-02.mp3,analog-synth-bass--dynamic bright chillout dreamy carefree ambient full flute,analog-synth-bass,0.2,0.1148001998001998,0.7029474710000001,0.10255558046470559
bass-cut-094.mp3,analog-synth-bass--dynamic bright chillout dreamy carefree ambient full flute,analog-synth-bass,0.0,0.07614219114219115,0.6026058740000001,-0.019009479547727547
synth-choir-phantom-siren.mp3,analog-synth-bass--bouncy bright cool electronic drums bold drums confident digital,analog-synth-bass,0.0,0.0,0.674589368,0.010083510631254766
bass-cut-104.mp3,analog-synth-bass--dynamic bright chillout dreamy carefree ambient full flute,analog-synth-bass,0.2,0.054535256410256416,0.6478098560000001,-0.019082196731723445
bass-cut-140.mp3,analog-synth-bass--eerie dynamic bright breathy female haunting airy ambient,analog-synth-bass,0.3,0.03562271062271062,0.684402736,-0.02158422286619538
dubstep-deathstep-heavy-bass-loop.mp3,analog-synth-bass--fat dynamic bright drums angry bassy buzzy energetic,analog-synth-bass,0.0,0.06938061938061937,0.789992535,0.3685927698717349
uk-garage-bass-line.mp3,analog-synth-bass--bouncy bright cool electronic drums bold drums confident digital,analog-synth-bass,0.0,0.0,0.82827205,0.23061632373968366
bass-cut-15.mp3,analog-synth-bass--dynamic bright chillout bebop delicate high ambient full,analog-synth-bass,0.2,0.08644900932400933,0.758857289,0.18086177330689146
hard-808-trap-bass-c.mp3,analog-synth-bass--eerie dynamic bright breathy female haunting airy ambient,analog-synth-bass,0.4,0.10549173049173048,0.888887196,0.022944684105202416
uzi-rage-trap-crushed-type-melody.mp3,analog-synth-bass--dynamic bright chillout bebop delicate high ambient full,analog-synth-bass,0.2,0.0785939060939061,0.62037875,0.06972741854515105
bass-cut-016.mp3,analog-synth-bass--eerie dynamic bright breathy female haunting airy ambient,analog-synth-bass,0.1,0.13649184149184151,0.5824372959999999,-0.023068455157317414
bass-cut-091.mp3,analog-synth-bass--eerie dynamic bright breathy female haunting airy ambient,analog-synth-bass,0.2,0.1052836052836053,0.6860803260000001,-0.03947181835877446
bass-cut-105.mp3,analog-synth-bass--fat dynamic bright drums angry bassy buzzy energetic,analog-synth-bass,0.1,0.09227272727272727,0.726248963,0.2667710422721095
bass-cut-052.mp3,analog-synth-bass--dynamic bright chillout bebop delicate high ambient full,analog-synth-bass,0.1,0.14792540792540793,0.664519728,0.13097674381984975
bass-cut-034.mp3,analog-synth-bass--dynamic bright chillout dreamy carefree ambient full flute,analog-synth-bass,0.3,0.08942723942723943,0.7539083289999999,0.07317554231146531
detroit-bass-c.mp3,analog-synth-bass--dynamic chillout dreamy carefree ambient dark full flute,analog-synth-bass,0.6,0.08329205516705515,0.7317085390000001,0.04388648229035221
dubstep-growl.mp3,analog-synth-bass--dynamic drill drums angry bassy buzzy dark energetic,analog-synth-bass,0.1,0.12023310023310023,0.7414719859999999,0.3274505010700527
new-jazz-acidic-groove-bass.mp3,analog-synth-bass--drums coarse/harsh bassy dark energetic hard digital compressed,analog-synth-bass,0.4,0.07180885780885782,0.772553456,0.12115741658514753
hard-trap-808-bass-yeat.mp3,analog-synth-bass--aggressive dissonant coarse/harsh dry high foley dark hard,analog-synth-bass,0.2,0.1280972730972731,0.7150513390000001,0.3110726849669532
bass-cut-017.mp3,analog-synth-bass--dynamic chillout bebop delicate high ambient dark full,analog-synth-bass,0.2,0.12102564102564103,0.586760844,0.06969553686924995
blood-on-my-jeans-juice-wrld-bass-808.mp3,analog-synth-bass--dynamic chillout dreamy carefree ambient dark full flute,analog-synth-bass,0.5,0.15905594405594406,0.822014708,0.03405533805937523
yeat-bnyx-bass.mp3,analog-synth-bass--chillout gloomy bittersweet keys high ambient dark full,analog-synth-bass,0.2,0.0991064491064491,0.8263108239999999,0.23829762042227326
doomshop-memphis-bass.mp3,analog-synth-bass--dynamic chillout bebop delicate high ambient dark full,analog-synth-bass,0.1,0.07815347810084652,0.7621931859999999,0.268916783734171
bass-808-drill-one-shot.mp3,analog-synth-bass--bass line coarse/harsh bass color bass buzzy aggressive dark compressed,analog-synth-bass,0.4,0.026783216783216785,0.8558021539999998,0.3113739824214642
drill-808-gated-hard-bass-line.mp3,bass-line--bright agitated warm coarse/harsh distorted aggressive digital compressed,bass-line,0.6,0.046495171495171496,0.7860924719999999,0.19552119778004076
deep-house-electro-bass.mp3,bass-line--eerie dynamic breathy warm female haunting airy ambient,bass-line,0.1,0.06064976689976689,0.8054178180000001,0.07774471348687317
energetic-uk-drill-bass-line-loop.mp3,bass-line--drums warm coarse/harsh bassy hard energetic digital compressed,bass-line,0.5,0.04178321678321678,0.6077076390000001,0.2131707697436953
uk-drill-808-bass-dark-slides.mp3,bass-line--loop short dissonant boomy analog synth bass dark trap bass line down sweep fall dry bassy fat bass 808 monophonic full dynamic analog warm low narrow aggressive,bass-line,0.4,0.08955629877369006,0.745592656,0.49468651183578505
bass-line-rap-808-melody.mp3,bass-line--eerie dynamic breathy warm female haunting airy ambient,bass-line,0.7,0.05656898656898657,0.767913301,0.04263215718638008
psytrance-bassline.mp3,bass-line--eerie dynamic breathy warm female haunting airy ambient,bass-line,0.3,0.13227272727272726,0.676902224,0.11309546969509983
cliche-house-chords-bassline.mp3,bass-line--bass line fat classic bassline loop house cliche warm bass deep house electronic deep wet chords,bass-line,0.3,0.043897058823529414,0.7507464880000001,0.2647245054424814
sub-bassline-future-bass.mp3,bass-line--dynamic chillout warm bebop delicate high ambient full,bass-line,0.6,0.07570577570577572,0.726735173,0.233063294554475
uk-drill-808.mp3,bass-line--eerie dynamic breathy warm female haunting airy ambient,bass-line,0.5,0.06388856241797418,0.7778885139999998,0.14802468225412885
slowly-falling-bass.mp3,bass-line--dramatic chillout warm chord bittersweet blue ambient bowed string,bass-line,0.1,0.04846542346542347,0.822326011,0.08384309723429884
dirty-slater-uk-bass-line.mp3,bass-line--drums warm coarse/harsh bassy hard energetic digital compressed,bass-line,0.3,0.060990675990676,0.686800685,0.13052430996015643
sick-riddim-dubstep-bass-loop.mp3,bass-line--aggressive dissonant warm coarse/harsh dry high foley hard,bass-line,0.6,0.05104723707664884,0.7730107689999999,0.30467414460456305
boom-bap-style-dirty-bass-line.mp3,bass-line--dynamic chillout warm bebop delicate high ambient full,bass-line,0.0,0.11182040182040183,0.6632465589999998,0.10188858165230959
stuttered-bass-808-loop.mp3,bass-line--eerie dynamic breathy warm female haunting airy ambient,bass-line,0.7,0.05681785534726711,0.7933679370000001,0.13708852175609085
standard-dark-reese-bass-loop.mp3,bass-line--fat dynamic drums warm angry bassy buzzy energetic,bass-line,0.3,0.1716060606060606,0.827884472,0.18562730717370468
psy-trance-loop-bass-hits.mp3,bass-line--dynamic chillout warm chord guitar high ambient full,bass-line,0.1,0.11503690753690754,0.755192706,0.04677928979568191
edm-bass-line.mp3,bass-line--flowing dynamic bright drill calming warm blues acoustic,bass-line,0.2,0.1048135198135198,0.737949287,0.21786635140857183
ny-drill-808-bass-with-slide-loop.mp3,bass-line--bright agitated warm coarse/harsh distorted aggressive digital compressed,bass-line,0.4,0.03841991341991342,0.8092554360000002,0.15745476700537597
dubstep-drop-bass-loop-raptor-drop.mp3,bass-line--dynamic chillout full bebop delicate high ambient cold,bass-line,0.5,0.07307692307692307,0.733373005,0.1066044620956155
gianni-marchetti-february.mp3,bass-line--drums coarse/harsh bassy hard energetic cold digital compressed,bass-line,0.4,0.045,0.742778997,0.03170518915383291
mono-hardbass-short-melody.mp3,bass-line--aggressive dissonant coarse/harsh dry high foley hard cold,bass-line,0.7,0.11736652236652237,0.7108674459999998,0.06041079117039518
amen-breakcore-bass-line.mp3,bass-line--bouncy drums cool electronic drums bold confident cold digital,bass-line,0.0,0.0,0.735756048,0.32541211304823153
hardcore-bass-pulse-full-line.mp3,bass-line--eerie dynamic breathy female haunting airy ambient cold,bass-line,0.5,0.03409090909090909,0.7302460470000001,0.05831955153109516
psytrance-pulse-bass-line.mp3,bass-line--fat dynamic drums angry bassy buzzy energetic cold,bass-line,0.2,0.10283489457402499,0.6873818440000001,0.2210950736521878
hard-reese-bass-loop.mp3,bass-line--dynamic chillout dreamy carefree cold ambient full flute,bass-line,0.1,0.09676046176046174,0.5896955439999999,0.1126931278009206
hobson-style-deep-house-bass-line.mp3,bass-line--eerie dynamic breathy female haunting airy ambient cold,bass-line,0.4,0.0365018315018315,0.758392921,-0.05524984273310511
texas-style-808-bass-line-loop.mp3,bass-line--eerie dynamic breathy female haunting airy ambient cold,bass-line,0.2,0.06918803418803418,0.7920305210000002,0.1264887357248714
hard-bass-donk-drop.mp3,bass-line--dynamic chillout dreamy carefree cold ambient full flute,bass-line,0.0,0.060874125874125884,0.7904949320000001,0.18690385970007684
dubstep-drop-bass-loop-growl.mp3,bass-line--eerie dynamic breathy female haunting airy ambient cold,bass-line,0.4,0.08409090909090909,0.772110014,0.07275121684357524
chillwave-reflections-bassline.mp3,bass-line--bass line coarse/harsh bass color bass buzzy aggressive cold compressed,bass-line,0.1,0.004347826086956522,0.713083473,-0.09927649071132079
donk-hard-bass-line.mp3,bass-line--eerie dynamic breathy female haunting airy ambient cold,bass-line,0.0,0.12433233433233433,0.7380023529999999,-0.0012914429052653276
dubstep-bass-scraper.mp3,bass-line--bouncy drums cool electronic drums bold confident cold digital,bass-line,0.5,0.021590909090909088,0.7741654,0.19934580259007895
rising-bass-loop.mp3,bass-line--eerie dynamic breathy soft female haunting airy ambient,bass-line,0.6,0.06601703851703852,0.7596720989999999,0.11046296077677983
quincy-jones-type-sample-bass-loop.mp3,bass-line--dynamic chillout soft bebop delicate high ambient full,bass-line,0.3,0.1005425219941349,0.697716755,0.2078245353911914
deep-bass-line-e.mp3,bass-line--eerie dynamic breathy soft female haunting airy ambient,bass-line,0.4,0.06561771561771561,0.7474918420000002,0.05673811933478684
dance-bass-line-edm-wet-loop.mp3,bass-line--eerie dynamic breathy soft female haunting airy ambient,bass-line,0.2,0.08949494949494949,0.773971839,0.0010223547790998877
vintage-synth-bass-melody.mp3,bass-line--fat dynamic drums soft angry bassy buzzy energetic,bass-line,0.4,0.11163170163170162,0.7343510879999999,0.1563098308041873
funky-bass-line-d.mp3,bass-line--bass line coarse/harsh bass soft color bass buzzy aggressive compressed,bass-line,0.7,0.023926073926073925,0.8018444079999998,0.2279465712104793
techno-bass-arp-bassline.mp3,bass-line--eerie dynamic breathy soft female haunting airy ambient,bass-line,0.0,0.07674825174825176,0.682159335,0.09905109516839444
vertigo-electric-bass.mp3,bass-line--eerie dynamic breathy soft female haunting airy ambient,bass-line,0.5,0.07083916083916084,0.6992665020000001,0.034424755296901643
melodic-edm-bass-line.mp3,bass-line--eerie dynamic breathy soft female haunting airy ambient,bass-line,0.5,0.0893106893106893,0.74041858,-0.016312385588055832
house-groovy-bassline.mp3,bass-line--drums coarse/harsh soft bassy hard energetic digital compressed,bass-line,0.5,0.03365800865800866,0.7198971390000001,0.16673291085817293
bossa-moog-bass.mp3,bass-line--aggressive dissonant coarse/harsh soft dry high foley hard,bass-line,0.9,0.08032467532467533,0.598121851,0.3031228166107599
cutted-bass-lo-fi.mp3,bass-line--dynamic chillout soft bebop delicate high ambient full,bass-line,0.6,0.12083916083916084,0.707252646,0.16837787799638781
deep-house-bass-pluck-loop.mp3,bass-line--eerie dynamic breathy soft female haunting airy ambient,bass-line,0.4,0.0762959262959263,0.7150745250000001,-0.09141496138394573
pop-bass-line-low.mp3,bass-line--dynamic chillout dreamy soft carefree ambient full flute,bass-line,0.8,0.08015873015873015,0.813421691,0.11629027601769497
retro-groove-rocket.mp3,bass-line--dynamic chillout dreamy happy carefree ambient full flute,bass-line,0.4,0.07327960927960928,0.741485802,0.22982153160529037
toma-street-fighter-loop.mp3,bass-line--aggressive dissonant happy coarse/harsh dry high foley hard,bass-line,0.1,0.07264402264402264,0.6103220749999999,0.20312282156032896
90s-type-bass-line-with-vox.mp3,bass-line--drums happy coarse/harsh bassy hard energetic digital compressed,bass-line,0.4,0.030952380952380953,0.663150132,0.13057594221288493
slay-melody-with-ott-bright.mp3,bass-line--dynamic chillout happy bebop delicate high ambient full,bass-line,0.3,0.0895981795981796,0.699147311,0.1682204393173287
bouncy-low-bass-line-hyped.mp3,bass-line--eerie dynamic breathy happy female haunting airy ambient,bass-line,0.5,0.07887057387057386,0.753573407,0.09053514838942253
slay-melody-full-and-low.mp3,bass-line--dynamic chillout happy bebop delicate high ambient full,bass-line,0.1,0.0908008658008658,0.694169502,0.19919952646868078
bounce-of-joy-funky-bass-vibe.mp3,bass-line--fat dynamic drums happy angry bassy buzzy energetic,bass-line,0.1,0.0641941391941392,0.6587836300000001,0.06740360068427198
boomin-type-bounce-808.mp3,bass-line--aggressive dissonant happy coarse/harsh dry high foley hard,bass-line,0.0,0.0472943722943723,0.7829961360000001,0.060678320182880954
picked-bass-loop.mp3,bass-line--drums happy coarse/harsh bassy hard energetic digital compressed,bass-line,0.6,0.04807692307692308,0.7452747179999999,0.18245043160001345
groovy-bass.mp3,bass-line--bass line happy coarse/harsh bass color bass buzzy aggressive compressed,bass-line,0.5,0.00909090909090909,0.809632136,0.29082522118809945
brazilian-phonk-bass-line-sonic-exe.mp3,bass-line--eerie dynamic breathy happy female haunting airy ambient,bass-line,0.1,0.09915917415917416,0.61546444,0.14088599267550495
harmonica-kick-snare-bassline.mp3,bass-line--eerie dynamic breathy happy female haunting airy ambient,bass-line,0.1,0.09441558441558441,0.638170074,0.17853671882572486
high-distorted-bassy-hardstyle-drums-loop.mp3,bass-line--eerie dynamic breathy happy female haunting airy ambient,bass-line,0.2,0.0546969696969697,0.6825076520000002,0.12315515235195225
90-s-eurodance-get-up-bass-line.mp3,bass-line--bouncy drums cool electronic drums bold happy confident digital,bass-line,0.3,0.007692307692307693,0.737400586,0.2940451861373331
dubstep-bass-drop.mp3,bass-line--dynamic bright chillout bebop delicate high ambient full,bass-line,0.1,0.09153651903651903,0.735937477,0.147872216188878
fury-jumpstyle-bass-loop.mp3,bass-line--bright agitated coarse/harsh distorted aggressive digital compressed,bass-line,0.3,0.03333333333333334,0.74222481,0.40765836559030577
old-school-riddim-bass.mp3,bass-line--bright drums coarse/harsh bassy hard energetic digital compressed,bass-line,0.4,0.07883449883449885,0.645551355,0.18819832013043028
deep-house-style-wet-bass-line.mp3,bass-line--aggressive bright dissonant coarse/harsh dry high foley hard,bass-line,0.3,0.11217610891523935,0.7275817859999999,-0.06397287774969056
slap-house-bass-d.mp3,bass-line--aggressive bright dissonant coarse/harsh dry high foley hard,bass-line,0.3,0.12030525030525033,0.7358157280000001,0.2313037489363953
cinematic-future-bass-drop.mp3,bass-line--eerie dynamic bright breathy female haunting airy ambient,bass-line,0.1,0.1590350825644943,0.740988071,0.12306799821329162
drop-snares.mp3,bass-line--dynamic bright chillout dreamy carefree ambient full flute,bass-line,0.0,0.06960696308522395,0.6036894000000002,0.11682623032550085
future-house-bouncy-bassline.mp3,bass-line--bright drums coarse/harsh bassy hard energetic digital compressed,bass-line,0.1,0.07015590689503734,0.757529573,0.19402849466348546
heavy-growl-bass-line-dubstep-drop.mp3,bass-line--dynamic bright chillout bebop delicate high ambient full,bass-line,0.5,0.08653291153291152,0.745710648,0.10584948063059767
sword-sound-phonk-bass-line.mp3,bass-line--eerie dynamic bright breathy female haunting airy ambient,bass-line,0.4,0.11876456876456876,0.6486643790000001,0.037430788320840694
drill-808-slide-130.mp3,bass-line--dynamic bright chillout dreamy carefree ambient full flute,bass-line,0.4,0.10275469628410805,0.754364601,0.13517728400387802
phonk-bass-banoi-turu-r9-and-chun-li-in-street-fighter.mp3,bass-line--eerie dynamic bright breathy female haunting airy ambient,bass-line,0.2,0.07765984015984016,0.491512689,0.06652743386988201
bubbly-dubstep-bass.mp3,bass-line--eerie dynamic bright breathy female haunting airy ambient,bass-line,0.6,0.09347147950089127,0.7167710730000001,0.083155933939219
uh-uh-uh-funk-bass-line.mp3,bass-line--eerie dynamic bright breathy female haunting airy ambient,bass-line,0.0,0.07078555502468546,0.5148107989999999,0.025857274514016825
risada-funny-laugh-funk-bass-line.mp3,bass-line--eerie dynamic bright breathy female haunting airy ambient,bass-line,0.1,0.06941391941391942,0.39881232099999997,0.04033226794370091
wonky-riddim-bass-full-drop.mp3,bass-line--dynamic bright chillout dreamy carefree ambient full flute,bass-line,0.3,0.12912198912198913,0.7089153899999999,0.10362083295062327
angel-spinz-808-bass.mp3,bass-line--eerie dynamic bright breathy female haunting airy ambient,bass-line,0.1,0.0943903318903319,0.8449409370000002,0.14112318157923814
flow-uptempo-melodic-riddim-drop-loop.mp3,bass-line--sweep filter mod loop punchy sharp harmony futuristic wet bass line processed riddim glitchy robotic bassy dubstep coarse harsh buzzy hard energetic fat bright cool shimmering bass percussive uptempo wide digital powerful compressed synth chord loud aggressive,bass-line,0.4,0.01637031768610716,0.713160733,0.321108888998563
brazilian-phonk-bass-melody.mp3,bass-line--drums coarse/harsh bassy dark energetic hard digital compressed,bass-line,0.2,0.04968364968364969,0.7374244690000001,0.12102693520275006
melbourne-bass.mp3,bass-line--dynamic chillout dreamy carefree ambient dark full flute,bass-line,0.5,0.08424825174825175,0.7361748029999999,0.1244733684938141
uptempo-drop-c.mp3,bass-line--dynamic chillout dreamy carefree ambient dark full flute,bass-line,0.6,0.1477078477078477,0.7239355310000001,0.08462072165635151
trap-loop.mp3,bass-line--aggressive dissonant coarse/harsh dry high foley dark hard,bass-line,0.1,0.057094572094572096,0.781101099,0.14765746146050404
brazilian-phonk-bass-melody-4.mp3,bass-line--drums coarse/harsh bassy dark energetic hard digital compressed,bass-line,0.1,0.050233100233100236,0.765666719,0.1119348403828834
basic-psytrance-bass-line.mp3,bass-line--drums coarse/harsh bassy dark energetic hard digital compressed,bass-line,0.0,0.08684250532076619,0.7695472010000002,0.2476793642573349
plingy.mp3,bass-line--eerie dynamic breathy female haunting airy ambient dark,bass-line,0.1,0.0632983682983683,0.684730395,0.14634450142006475
juice-wrld-808-bass.mp3,sub-bass--drums warm coarse/harsh bassy hard energetic digital compressed,sub-bass,0.7,0.04771428571428571,0.733799476,0.3736245385085463
bass-808-c-note-falling.mp3,sub-bass--ethereal calm dynamic climactic warm ambient dark full,sub-bass,0.8,0.17152097902097901,0.856740153,0.18550152922528487
bass-808-f-note.mp3,sub-bass--eerie dynamic breathy warm female haunting airy ambient,sub-bass,0.6,0.11275446775446776,0.741192083,0.07604620233646071
bass-cut-125.mp3,sub-bass--bass line warm coarse/harsh bass color bass buzzy aggressive compressed,sub-bass,0.1,0.05033333333333333,0.534503487,0.23095703588868513
spinz-808-bass-sub.mp3,sub-bass--drill dynamic drums warm angry bassy buzzy energetic,sub-bass,0.5,0.19005050505050505,0.937608805,0.3538883699494691
bass-cut-035.mp3,sub-bass--eerie dynamic breathy warm female haunting airy ambient,sub-bass,0.3,0.08350456950456953,0.707712983,-0.01731294286015509
bass-clean-808-bass.mp3,sub-bass--dynamic chillout dreamy warm carefree ambient full flute,sub-bass,0.3,0.11846153846153847,0.801671554,0.07347555369225076
bass-phonk-sub-muted.mp3,sub-bass--dynamic chillout dreamy warm carefree ambient full flute,sub-bass,0.6,0.0664983164983165,0.8233044569999999,0.13468801031698022
drill-808-simple.mp3,sub-bass--clean chilled warm breaks breakbeat bassy chill boom bap,sub-bass,0.3,0.06908119658119657,0.819602527,0.4265910565437169
